unregistered,num_submitted,max_score,num_assessments,avg_score,active_days,min_score,std_score,total_clicks,avg_clicks_day,studied_credits,num_failed_assess,num_of_prev_attempts,imd_band_enc,highest_education_enc,risk_level,at_risk_binary,id_student,final_result
0,14.0,100.0,14.0,67.57142857142857,228.0,23.0,25.23036719057867,3390.0,2.7427184466019416,180,3.0,0,9,2,0,0,543860,Pass
0,14.0,91.0,14.0,68.57142857142857,52.0,0.0,22.701115817083952,558.0,2.436681222707424,120,1.0,0,2,2,0,0,543919,Pass
0,13.0,91.0,13.0,78.6923076923077,92.0,70.0,6.848170259086431,1072.0,2.5707434052757794,60,0.0,0,8,0,0,0,544053,Pass
0,4.0,57.0,4.0,47.75,25.0,33.0,11.586630226256467,171.0,1.8387096774193548,60,1.0,0,8,0,1,1,544063,Fail
0,14.0,92.0,14.0,79.92857142857143,157.0,60.0,9.368230156424223,3054.0,3.066265060240964,120,0.0,0,9,1,0,0,544091,Pass
0,7.0,89.0,7.0,75.57142857142857,57.0,64.0,9.727232269204208,711.0,2.443298969072165,60,0.0,0,3,0,1,1,544226,Fail
0,11.0,97.0,11.0,78.9090909090909,87.0,36.0,18.57662265028036,1143.0,2.2194174757281555,60,1.0,0,1,2,1,1,544284,Fail
1,1.0,43.0,1.0,43.0,15.0,43.0,0.0,148.0,2.642857142857143,90,0.0,0,0,0,2,1,544296,Withdrawn
0,14.0,97.0,14.0,80.21428571428571,176.0,58.0,11.768135408339376,2311.0,2.3461928934010152,60,0.0,0,5,0,0,0,544307,Pass
1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,70.0,2.6923076923076925,60,0.0,0,6,0,2,1,544352,Withdrawn
1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,195.0,4.875,90,0.0,0,0,2,2,1,544356,Withdrawn
0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,1.5,60,0.0,0,5,0,1,1,544367,Fail
1,15.0,97.0,15.0,65.06666666666666,98.0,0.0,27.13318123275492,1608.0,2.8460176991150443,60,3.0,0,6,2,0,0,544467,Pass
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0,8,2,1,1,544556,Fail
0,12.0,89.0,12.0,52.41666666666666,100.0,0.0,25.945601600738463,1434.0,2.093430656934306,60,3.0,0,0,0,0,0,544603,Pass
1,4.0,85.0,4.0,72.5,126.0,58.0,12.288205727444506,1925.0,2.313701923076923,60,0.0,0,2,2,2,1,544649,Withdrawn
0,23.0,100.0,23.0,94.21739130434784,258.0,80.0,5.760023056607345,11539.0,3.0357800578795056,60,0.0,0,4,0,0,0,544839,Distinction
0,6.0,83.0,6.0,68.5,62.0,48.0,13.034569421350287,1420.0,3.717277486910995,60,0.0,0,6,2,1,1,544907,Fail
1,2.0,23.0,2.0,16.0,26.0,9.0,9.899494936611664,263.0,2.0076335877862594,60,2.0,0,0,2,2,1,544942,Withdrawn
0,4.0,70.0,4.0,48.5,31.0,21.0,20.33879708012907,193.0,1.787037037037037,60,1.0,0,4,2,1,1,544943,Fail
0,11.0,94.0,11.0,68.27272727272727,48.0,36.0,16.511153255244825,593.0,2.7710280373831777,120,1.0,0,8,2,0,0,545083,Pass
0,5.0,64.0,5.0,40.2,57.0,17.0,21.8105479069188,820.0,2.679738562091503,60,2.0,0,6,0,1,1,545115,Fail
0,19.0,58.0,19.0,42.578947368421055,79.0,19.0,11.833642200070877,919.0,3.043046357615894,90,7.0,0,0,0,0,0,545118,Pass
1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,2.2,60,0.0,0,2,2,2,1,545201,Withdrawn
0,14.0,83.0,14.0,50.71428571428572,133.0,23.0,15.62753276175674,2046.0,3.062874251497006,120,3.0,0,8,2,1,1,545245,Fail
1,12.0,85.0,12.0,44.5,55.0,3.0,24.53754081180323,1154.0,3.4654654654654653,60,4.0,0,3,0,1,1,545387,Fail
0,20.0,92.0,20.0,61.7,157.0,23.0,17.535227701011348,3997.0,3.8395773294908735,60,2.0,0,7,2,0,0,545704,Pass
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0,4,2,2,1,545770,Withdrawn
0,14.0,69.0,14.0,46.142857142857146,55.0,7.0,21.201803779784484,693.0,2.899581589958159,60,5.0,0,6,2,1,1,545993,Fail
0,5.0,67.0,5.0,51.6,67.0,30.0,13.575713609236164,1082.0,2.6390243902439026,60,1.0,0,1,1,1,1,546000,Fail
0,14.0,97.0,14.0,78.64285714285714,68.0,60.0,12.175682845214585,703.0,1.8696808510638296,60,0.0,0,8,0,0,0,546054,Pass
0,13.0,88.0,13.0,73.84615384615384,120.0,53.0,10.691477554935627,2195.0,2.5793184488836665,60,0.0,0,3,0,0,0,546074,Pass
0,10.0,100.0,10.0,92.3,41.0,76.0,7.902882737049535,820.0,2.8472222222222223,60,0.0,0,5,1,1,1,546089,Fail
0,10.0,89.0,10.0,75.3,65.0,44.0,14.468740250776657,784.0,2.189944134078212,60,0.0,0,2,0,0,0,546191,Pass
0,14.0,94.0,14.0,79.64285714285714,144.0,60.0,9.06054118656312,2444.0,2.6768893756845564,60,0.0,0,7,2,0,0,546221,Pass
1,3.0,67.0,5.0,45.0,11.0,34.0,13.92838827718412,123.0,2.9285714285714284,60,2.0,0,4,1,2,1,546293,Withdrawn
1,2.0,67.0,2.0,65.0,35.0,63.0,2.8284271247461903,322.0,2.4580152671755724,60,0.0,0,3,0,2,1,546339,Withdrawn
1,4.0,62.0,5.0,45.6,51.0,32.0,15.208550226763892,608.0,3.684848484848485,60,3.0,0,6,2,2,1,546403,Withdrawn
1,16.0,92.0,16.0,84.375,193.0,63.0,7.464359762676682,2376.0,3.034482758620689,60,0.0,0,8,0,2,1,546654,Withdrawn
1,17.0,70.0,17.0,40.88235294117647,116.0,0.0,19.348392546091446,1590.0,2.199170124481328,60,6.0,0,7,0,0,0,546675,Pass
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.5,60,0.0,0,7,2,2,1,546747,Withdrawn
0,12.0,95.0,12.0,60.41666666666666,39.0,40.0,18.198193383526903,428.0,2.0980392156862746,60,0.0,0,4,0,1,1,546804,Fail
0,14.0,87.0,14.0,75.92857142857143,116.0,56.0,9.63538579096132,1660.0,2.7759197324414715,60,0.0,0,5,2,0,0,546826,Pass
1,13.0,96.0,13.0,63.38461538461539,100.0,33.0,18.558638875819447,1393.0,2.4100346020761245,60,2.0,0,3,0,1,1,546830,Fail
1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,58.0,1.6111111111111112,60,0.0,0,0,2,2,1,546861,Withdrawn
0,14.0,97.0,14.0,84.92857142857143,218.0,60.0,10.01125739981121,4293.0,2.547774480712166,60,0.0,0,2,0,0,0,546862,Pass
0,12.0,100.0,12.0,88.33333333333333,79.0,56.0,12.19786369770866,1853.0,2.2990074441687347,60,0.0,0,8,0,0,0,546953,Pass
1,0.0,0.0,0.0,0.0,24.0,0.0,0.0,572.0,3.042553191489361,60,0.0,0,6,2,2,1,547252,Withdrawn
0,14.0,97.0,14.0,88.64285714285714,100.0,64.0,9.060541186563118,1895.0,2.1412429378531077,60,0.0,0,2,2,0,0,547349,Pass
0,14.0,87.0,14.0,70.14285714285714,118.0,56.0,7.33649615444429,1424.0,2.646840148698885,60,0.0,0,4,2,0,0,547445,Pass
0,7.0,81.0,7.0,55.0,28.0,10.0,22.920151250228116,343.0,2.744,60,1.0,0,5,2,1,1,547486,Fail
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0,3,0,1,1,547522,Fail
1,15.0,70.0,15.0,46.0,90.0,8.0,19.910514092523364,1616.0,2.250696378830084,60,5.0,0,9,2,2,1,547629,Withdrawn
0,10.0,78.0,10.0,54.9,90.0,16.0,22.052714622518067,2481.0,3.132575757575758,60,3.0,0,3,2,1,1,547679,Fail
1,19.0,94.0,19.0,46.36842105263158,162.0,7.0,28.164616348089808,2121.0,2.4047619047619047,60,7.0,0,5,2,2,1,547784,Withdrawn
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.8,60,0.0,0,6,2,2,1,547787,Withdrawn
1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,93.0,2.657142857142857,90,0.0,0,4,2,2,1,547897,Withdrawn
1,15.0,81.0,15.0,51.13333333333333,87.0,20.0,19.584493380028523,1102.0,2.067542213883677,60,5.0,0,0,0,1,1,547986,Fail
0,14.0,95.0,14.0,82.42857142857143,92.0,65.0,8.24354559373841,1875.0,2.618715083798883,60,0.0,0,6,0,0,0,548069,Pass
1,1.0,57.0,1.0,57.0,19.0,57.0,0.0,433.0,4.245098039215686,60,0.0,0,6,2,2,1,548132,Withdrawn
1,13.0,92.0,13.0,56.76923076923077,104.0,16.0,21.966466284444596,2065.0,2.97979797979798,60,2.0,0,8,2,2,1,548173,Withdrawn
0,14.0,83.0,14.0,66.85714285714286,88.0,44.0,14.201067905982622,1201.0,2.140819964349376,60,0.0,0,4,0,0,0,548267,Pass
0,14.0,78.0,14.0,57.35714285714285,75.0,29.0,14.89247173190919,674.0,2.005952380952381,60,2.0,0,5,0,1,1,548271,Fail
0,1.0,74.0,1.0,74.0,11.0,74.0,0.0,81.0,1.5,60,0.0,0,2,0,1,1,548371,Fail
1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,129.0,2.8043478260869565,60,0.0,0,3,0,2,1,548420,Withdrawn
0,14.0,97.0,14.0,69.0,96.0,11.0,22.74947167602935,1776.0,2.911475409836066,60,2.0,0,2,2,1,1,548473,Fail
0,14.0,93.0,14.0,67.35714285714286,99.0,27.0,19.401059221112103,1091.0,2.326226012793177,60,1.0,0,5,0,0,0,548535,Pass
0,23.0,100.0,23.0,77.52173913043478,101.0,32.0,17.954157698319523,942.0,2.668555240793201,60,1.0,0,6,0,0,0,548602,Pass
1,2.0,43.0,2.0,41.5,18.0,40.0,2.1213203435596424,188.0,2.0,60,0.0,0,5,2,2,1,548650,Withdrawn
0,23.0,100.0,23.0,79.34782608695652,237.0,35.0,16.97487098800131,4048.0,2.7994467496542184,60,1.0,0,7,0,0,0,548677,Pass
0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,197.0,2.095744680851064,60,0.0,0,3,2,1,1,548679,Fail
1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,1.8461538461538465,60,0.0,0,2,2,2,1,548739,Withdrawn
0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,73.0,2.433333333333333,60,0.0,0,8,0,1,1,548773,Fail
1,0.0,0.0,0.0,0.0,15.0,0.0,0.0,281.0,2.5779816513761467,60,0.0,0,3,2,2,1,548797,Withdrawn
0,8.0,72.0,8.0,62.125,34.0,36.0,14.66226936245351,545.0,3.096590909090909,60,1.0,0,2,1,1,1,548869,Fail
1,1.0,67.0,1.0,67.0,7.0,67.0,0.0,62.0,2.583333333333333,60,0.0,0,2,2,2,1,548872,Withdrawn
0,11.0,94.0,11.0,71.36363636363636,55.0,47.0,13.669474951677753,778.0,3.003861003861004,60,0.0,0,8,0,1,1,548959,Fail
1,2.0,53.0,2.0,44.0,26.0,35.0,12.727922061357855,343.0,2.5036496350364965,90,1.0,0,9,2,2,1,548993,Withdrawn
0,14.0,97.0,14.0,84.92857142857143,117.0,61.0,12.312996796470392,2383.0,2.439099283520983,60,0.0,0,4,1,0,0,548996,Pass
0,13.0,96.0,13.0,74.76923076923077,138.0,47.0,14.178351139171331,2283.0,2.763922518159806,60,0.0,0,8,2,0,0,549038,Pass
0,14.0,100.0,14.0,67.35714285714286,97.0,1.0,29.31685559499896,1833.0,3.3146473779385173,60,3.0,0,4,1,0,0,549095,Pass
0,12.0,94.0,12.0,74.16666666666667,79.0,57.0,10.928139934327454,816.0,2.51076923076923,120,0.0,0,3,0,0,0,549125,Pass
0,11.0,85.0,11.0,69.81818181818181,63.0,49.0,10.851895519384458,801.0,2.30835734870317,60,0.0,0,5,0,0,0,549135,Pass
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,1.4,60,0.0,0,0,2,2,1,549156,Withdrawn
1,6.0,97.0,6.0,88.83333333333333,81.0,73.0,8.88631907297204,1011.0,2.10625,60,0.0,0,4,0,2,1,549213,Withdrawn
0,12.0,94.0,12.0,69.0,56.0,56.0,10.591591862501982,741.0,2.6559139784946235,60,0.0,0,5,1,1,1,549283,Fail
1,0.0,0.0,0.0,0.0,9.0,0.0,0.0,77.0,1.925,60,0.0,0,0,2,2,1,549334,Withdrawn
0,2.0,80.0,2.0,71.0,20.0,62.0,12.727922061357855,154.0,2.40625,120,0.0,0,8,2,1,1,549354,Fail
1,7.0,80.0,7.0,62.57142857142857,98.0,50.0,11.2968600778733,944.0,2.977917981072556,60,0.0,0,1,2,2,1,549361,Withdrawn
1,11.0,100.0,16.0,89.75,109.0,70.0,6.4755952107380335,1368.0,2.5239852398523985,60,0.0,0,9,4,2,1,549424,Withdrawn
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,2.75,60,0.0,0,4,2,1,1,549498,Fail
0,14.0,81.0,14.0,68.5,134.0,49.0,7.643498997388364,1601.0,2.474497681607419,60,0.0,0,3,2,0,0,549545,Pass
1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,1.3043478260869563,60,0.0,0,1,2,2,1,549575,Withdrawn
0,14.0,97.0,14.0,87.5,161.0,77.0,6.59545297913646,2084.0,2.0695134061569016,60,0.0,0,8,4,0,0,549684,Pass
0,12.0,85.0,12.0,65.58333333333333,44.0,22.0,19.755129751918908,732.0,2.633093525179856,60,2.0,0,0,0,0,0,549690,Pass
0,14.0,58.0,14.0,43.57142857142857,112.0,24.0,9.732691032046311,1231.0,1.960191082802548,60,4.0,0,7,0,0,0,549698,Pass
0,10.0,97.0,10.0,75.9,96.0,47.0,16.934186330221678,1541.0,2.585570469798658,60,0.0,0,1,2,0,0,549710,Pass
0,14.0,94.0,14.0,77.07142857142857,110.0,35.0,17.424405014515994,1309.0,2.371376811594203,60,1.0,0,7,2,0,0,549731,Pass
0,23.0,100.0,23.0,93.43478260869566,220.0,77.0,6.337665808887237,7058.0,3.601020408163265,60,0.0,0,7,2,0,0,549783,Pass
0,13.0,82.0,13.0,45.30769230769231,124.0,20.0,19.284642488193448,1841.0,2.342239185750636,60,7.0,0,1,0,0,0,549795,Pass
0,11.0,89.0,11.0,71.18181818181819,79.0,37.0,17.18032701561982,1341.0,2.915217391304348,60,1.0,0,0,2,0,0,549872,Pass
0,8.0,61.0,8.0,51.25,23.0,42.0,6.713525792862387,541.0,1.690625,60,0.0,0,1,2,1,1,549897,Fail
1,11.0,93.0,11.0,74.0,149.0,36.0,16.211107303327555,1515.0,2.815985130111524,60,1.0,0,4,0,2,1,549913,Withdrawn
1,3.0,81.0,3.0,62.333333333333336,45.0,53.0,16.165807537309522,426.0,2.265957446808511,60,0.0,0,5,0,2,1,549928,Withdrawn
0,12.0,96.0,12.0,84.75,104.0,69.0,8.698223434074965,1415.0,2.5727272727272728,60,0.0,0,5,0,0,0,550064,Pass
0,16.0,87.0,16.0,58.0625,115.0,26.0,19.375134408135946,1992.0,3.1320754716981134,60,2.0,0,1,0,0,0,550092,Pass
1,12.0,82.0,16.0,57.0625,92.0,16.0,19.702685942107827,1190.0,2.275334608030593,60,2.0,0,4,0,2,1,550142,Withdrawn
1,2.0,44.0,2.0,40.5,8.0,37.0,4.949747468305833,142.0,2.4482758620689653,60,1.0,0,1,0,2,1,550183,Withdrawn
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0,0,1,2,1,550205,Withdrawn
0,4.0,47.0,4.0,31.75,25.0,9.0,16.520189667999176,330.0,2.0,60,2.0,0,9,1,1,1,550348,Fail
0,3.0,41.0,3.0,37.0,14.0,33.0,4.0,283.0,2.7745098039215685,60,2.0,0,7,2,1,1,550371,Fail
1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,28.0,1.4736842105263157,60,0.0,0,4,2,2,1,550521,Withdrawn
1,14.0,92.0,17.0,77.3529411764706,199.0,43.0,13.22375313815346,7872.0,3.17547398144413,60,0.0,0,6,0,0,0,550545,Pass
0,14.0,96.0,14.0,77.5,161.0,55.0,12.30853362509117,2683.0,2.523988711194732,60,0.0,0,2,1,0,0,550604,Pass
1,0.0,0.0,0.0,0.0,18.0,0.0,0.0,199.0,2.1630434782608696,60,0.0,0,8,2,2,1,550657,Withdrawn
0,4.0,92.0,4.0,67.25,29.0,27.0,28.58175408659634,461.0,2.1952380952380954,60,1.0,0,0,0,1,1,550711,Fail
0,14.0,94.0,14.0,83.57142857142857,114.0,68.0,6.235312412311102,1175.0,2.200374531835206,60,0.0,0,1,0,0,0,550725,Pass
0,13.0,97.0,13.0,89.53846153846153,99.0,78.0,6.971553923090896,1601.0,2.463076923076923,60,0.0,0,3,2,0,0,550762,Pass
0,14.0,100.0,14.0,92.64285714285714,158.0,81.0,5.108170572074369,1534.0,2.324242424242424,60,0.0,0,2,1,0,0,550865,Pass
1,8.0,95.0,8.0,72.375,54.0,33.0,19.970961061358206,830.0,2.6688102893890675,60,1.0,0,0,0,1,1,550893,Fail
0,2.0,42.0,2.0,39.5,13.0,37.0,3.5355339059327378,116.0,1.9661016949152543,60,1.0,0,1,2,1,1,550974,Fail
0,13.0,97.0,13.0,68.92307692307692,140.0,33.0,23.809877286753427,2394.0,2.867065868263473,60,2.0,0,8,1,1,1,551169,Fail
0,14.0,86.0,14.0,72.71428571428571,94.0,49.0,12.268963791921164,872.0,2.023201856148492,60,0.0,0,2,0,0,0,551183,Pass
0,13.0,84.0,13.0,58.46153846153846,200.0,16.0,17.937927159212983,2803.0,2.758858267716536,60,2.0,0,6,0,0,0,551334,Pass
0,14.0,94.0,14.0,75.85714285714286,148.0,38.0,15.912535662451516,3597.0,2.7085843373493974,60,1.0,0,2,2,0,0,551375,Pass
0,16.0,100.0,16.0,80.6875,110.0,41.0,17.11809471485266,1418.0,2.184899845916795,90,0.0,0,5,0,0,0,551478,Pass
0,14.0,97.0,14.0,88.21428571428571,164.0,79.0,5.9508056523539645,3014.0,2.6231505657093126,120,0.0,0,0,0,0,0,551550,Pass
0,13.0,92.0,13.0,65.38461538461539,147.0,34.0,16.575777817538768,1920.0,2.201834862385321,60,1.0,0,2,0,0,0,551573,Pass
1,4.0,75.0,4.0,66.25,43.0,43.0,15.521490478258416,629.0,2.295620437956204,60,0.0,0,3,2,2,1,551666,Withdrawn
0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,40.0,1.4814814814814814,60,0.0,0,0,2,1,1,551979,Fail
1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,40.0,1.6,60,0.0,0,8,2,2,1,552030,Withdrawn
0,11.0,83.0,11.0,55.63636363636363,117.0,14.0,19.16910392935845,1603.0,2.8727598566308243,60,1.0,0,5,2,1,1,552114,Fail
1,14.0,90.0,14.0,56.285714285714285,104.0,3.0,25.417827091746734,1942.0,2.5927903871829105,60,3.0,0,2,2,0,0,552166,Pass
1,7.0,73.0,7.0,48.85714285714285,48.0,11.0,21.605775242039424,414.0,2.07,90,2.0,0,2,0,2,1,552255,Withdrawn
1,1.0,43.0,1.0,43.0,9.0,43.0,0.0,120.0,3.333333333333333,60,0.0,0,4,0,2,1,552327,Withdrawn
0,14.0,89.0,14.0,73.21428571428571,119.0,60.0,9.97056106305397,1432.0,2.4647160068846814,60,0.0,0,3,2,0,0,552635,Pass
0,14.0,85.0,14.0,55.07142857142857,160.0,24.0,17.94206182180806,2143.0,2.098922624877571,60,3.0,0,3,2,0,0,552661,Pass
0,13.0,92.0,13.0,75.3076923076923,81.0,49.0,12.743525253925457,1137.0,2.3786610878661087,60,0.0,0,5,0,0,0,552789,Pass
0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,1.875,60,0.0,0,8,2,1,1,552824,Fail
0,13.0,98.0,13.0,84.6923076923077,127.0,56.0,10.58603337251978,1417.0,1.9517906336088156,60,0.0,0,7,0,0,0,552921,Distinction
0,4.0,94.0,4.0,64.5,50.0,24.0,29.376861643136763,356.0,2.094117647058824,60,1.0,0,9,0,1,1,552955,Fail
1,6.0,72.0,6.0,56.16666666666666,50.0,43.0,10.087946603083637,497.0,2.4362745098039214,60,0.0,0,3,2,2,1,552999,Withdrawn
1,1.0,50.0,1.0,50.0,5.0,50.0,0.0,61.0,2.3461538461538463,60,0.0,0,6,1,2,1,553253,Withdrawn
0,13.0,81.0,13.0,62.23076923076923,68.0,41.0,14.440416927001827,660.0,2.0689655172413794,60,0.0,0,3,2,0,0,553275,Pass
0,13.0,98.0,13.0,84.0,211.0,39.0,17.044060549059314,5393.0,3.1012075905692926,60,1.0,0,3,2,0,0,553382,Pass
0,14.0,100.0,14.0,89.57142857142857,155.0,73.0,6.629935441317958,2732.0,2.465703971119133,60,0.0,0,7,1,0,0,553575,Pass
1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,41.0,1.9523809523809523,60,0.0,0,8,0,2,1,553627,Withdrawn
1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,128.0,2.327272727272727,60,0.0,0,5,0,2,1,553864,Withdrawn
0,14.0,83.0,14.0,60.57142857142857,158.0,33.0,16.36466308245293,2156.0,2.4472190692395004,60,3.0,0,0,2,0,0,553964,Pass
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0,3,2,2,1,554046,Withdrawn
0,14.0,97.0,14.0,80.85714285714286,139.0,60.0,10.77644969977906,1714.0,3.240075614366729,120,0.0,0,6,0,0,0,554161,Pass
0,14.0,98.0,14.0,87.5,105.0,56.0,11.001748112843773,1360.0,2.293423271500844,90,0.0,0,7,1,0,0,554174,Distinction
0,10.0,92.0,10.0,72.8,115.0,31.0,19.25732183987287,1519.0,2.574576271186441,60,1.0,0,6,1,1,1,554193,Fail
0,23.0,93.0,23.0,72.82608695652173,243.0,27.0,16.70778853195295,7109.0,3.103011785246617,60,2.0,0,2,2,0,0,554205,Pass
0,14.0,89.0,14.0,74.71428571428571,120.0,51.0,11.638322450016126,1387.0,2.010144927536232,60,0.0,0,3,2,0,0,554245,Pass
0,11.0,100.0,11.0,79.72727272727273,43.0,60.0,11.585257088998151,370.0,2.16374269005848,90,0.0,0,1,0,0,0,554295,Pass
0,11.0,97.0,11.0,78.0,56.0,49.0,15.106290080625357,844.0,2.425287356321839,60,0.0,0,6,0,0,0,554300,Pass
0,14.0,97.0,14.0,81.42857142857143,118.0,61.0,12.004577881370512,1738.0,1.9616252821670428,60,0.0,0,7,2,0,0,554446,Pass
0,14.0,97.0,14.0,82.64285714285714,64.0,62.0,10.781801924875674,1435.0,3.106060606060606,60,0.0,0,9,1,0,0,554484,Pass
0,14.0,94.0,14.0,81.14285714285714,103.0,67.0,7.16677314854024,1950.0,2.765957446808511,60,0.0,0,4,0,0,0,554574,Pass
1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,68.0,2.5185185185185186,60,0.0,0,3,2,2,1,554587,Withdrawn
1,9.0,81.0,14.0,53.07142857142857,62.0,22.0,15.259117252995315,1636.0,3.684684684684685,90,2.0,0,2,1,2,1,554588,Withdrawn
1,14.0,89.0,17.0,60.0,190.0,23.0,19.60867155112757,4069.0,2.75864406779661,60,3.0,0,4,2,2,1,554691,Withdrawn
1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,63.0,1.8,60,0.0,0,4,2,2,1,554729,Withdrawn
0,11.0,89.0,11.0,66.0,60.0,0.0,27.12194683277733,641.0,1.960244648318043,60,2.0,0,2,2,1,1,554773,Fail
0,26.0,90.0,26.0,63.92307692307692,109.0,32.0,16.14415826712084,2817.0,4.907665505226481,90,2.0,0,0,2,1,1,554881,Fail
1,7.0,75.0,7.0,64.57142857142857,58.0,53.0,8.243323416704028,544.0,2.2857142857142856,60,0.0,0,2,0,1,1,554885,Fail
0,11.0,98.0,11.0,87.9090909090909,167.0,67.0,11.33538305885201,3659.0,3.397400185701021,150,0.0,0,2,0,0,0,554995,Pass
1,2.0,47.0,2.0,37.0,11.0,27.0,14.142135623730953,129.0,1.984615384615385,60,1.0,0,5,2,2,1,555151,Withdrawn
1,1.0,0.0,1.0,0.0,9.0,0.0,0.0,155.0,3.0392156862745097,60,1.0,0,7,2,2,1,555297,Withdrawn
0,4.0,69.0,4.0,52.5,25.0,30.0,17.710637105046974,254.0,2.1709401709401708,60,1.0,0,1,2,1,1,555360,Fail
0,15.0,70.0,15.0,47.53333333333333,92.0,17.0,15.46824704569547,614.0,2.109965635738832,60,6.0,0,7,0,1,1,555408,Fail
0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,148.0,2.690909090909091,60,0.0,0,8,1,1,1,555428,Fail
1,14.0,86.0,14.0,58.71428571428572,68.0,12.0,22.15132769567817,800.0,2.26628895184136,60,2.0,0,9,2,2,1,555446,Withdrawn
0,2.0,74.0,2.0,65.5,14.0,57.0,12.020815280171307,175.0,2.243589743589744,60,0.0,0,5,0,1,1,555497,Fail
0,14.0,90.0,14.0,72.78571428571429,88.0,37.0,15.670543515332646,847.0,2.433908045977012,60,1.0,0,1,0,0,0,555740,Pass
0,7.0,81.0,7.0,66.14285714285714,37.0,40.0,17.591935381764863,310.0,2.039473684210526,60,0.0,0,6,0,1,1,555765,Fail
0,6.0,65.0,6.0,51.66666666666666,40.0,28.0,17.281975195754296,582.0,3.364161849710982,100,2.0,0,5,0,1,1,555772,Fail
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0,0,2,2,1,555830,Withdrawn
0,4.0,94.0,4.0,85.0,20.0,75.0,8.04155872120988,303.0,1.89375,60,0.0,0,3,1,1,1,556030,Fail
0,14.0,95.0,14.0,79.85714285714286,146.0,53.0,10.719193015385947,2214.0,2.7954545454545454,60,0.0,0,9,0,0,0,556082,Pass
1,2.0,77.0,2.0,77.0,21.0,77.0,0.0,386.0,2.490322580645161,60,0.0,0,6,0,2,1,556093,Withdrawn
0,14.0,88.0,14.0,59.35714285714285,117.0,18.0,21.44261444613773,1698.0,2.632558139534884,60,2.0,0,4,2,1,1,556165,Fail
0,14.0,95.0,14.0,82.42857142857143,86.0,73.0,8.608710130437087,1156.0,2.507592190889371,60,0.0,0,2,0,0,0,556185,Distinction
0,18.0,100.0,18.0,88.38888888888889,218.0,44.0,13.227150726436488,4416.0,2.438431805632248,60,0.0,0,2,2,1,1,556295,Fail
1,12.0,91.0,12.0,59.25,86.0,0.0,24.569474778861085,1329.0,3.273399014778325,60,2.0,0,0,2,2,1,556308,Withdrawn
0,14.0,81.0,14.0,47.57142857142857,107.0,19.0,17.09122260430453,2658.0,3.937777777777778,60,5.0,0,6,2,0,0,556337,Pass
1,6.0,100.0,6.0,74.5,50.0,61.0,14.474114826130128,917.0,2.4716981132075477,60,0.0,0,2,2,2,1,556354,Withdrawn
1,2.0,73.0,2.0,65.0,41.0,57.0,11.31370849898476,1047.0,3.0172910662824206,60,0.0,0,2,2,2,1,556360,Withdrawn
0,14.0,90.0,14.0,53.642857142857146,122.0,4.0,34.790819175482184,2792.0,2.459911894273128,60,5.0,0,8,2,0,0,556362,Pass
1,2.0,54.0,2.0,43.5,34.0,33.0,14.849242404917495,413.0,2.004854368932039,60,1.0,0,9,1,2,1,556369,Withdrawn
0,15.0,76.0,15.0,52.06666666666667,78.0,4.0,20.06584399515992,950.0,2.2144522144522143,60,3.0,0,5,1,1,1,556370,Fail
0,14.0,97.0,14.0,91.64285714285714,107.0,82.0,4.413391210624998,1317.0,2.19134775374376,60,0.0,0,9,1,0,0,556373,Distinction
0,12.0,94.0,12.0,73.25,82.0,48.0,15.574600534786814,836.0,2.381766381766382,60,0.0,0,7,1,0,0,556389,Pass
